0.983294,1.00121,0.958902,0.980452,0.994436,1.01211,1.05241,1.02044,1.00298,1.00081,1.00571,0.971781,0.986082,1.02157,1.01617,0.926721,1.01496,0.980149,0.966036,0.985464,0.996923,0.98623,0.975293,0.965318,1.00742,1.03188,1.03282,1.00473,0.971884,1.07599,0.999285,0.979753,0.943387,1.02804,0.980368,1.02867,0.977819,1.0244,1.04771,1.01981,1.00598,1.03907,0.979955,0.982785,0.974126,0.982546,0.98933,0.968289,1.0078,0.971979,1.06263,0.949921,1.03217,1.04262,1.03431,1.03038,0.975814,0.952769,1.02863,1.001,0.962936,0.963991,0.980024,0.964399,1.04504,1.02649,0.984051,0.980857,0.975663,1.01485,0.980947,0.972566,1.07687,0.943327,0.979541,1.03055,0.980801,1.01951,0.992459,0.960662,0.965352,0.981828,1.067,0.978349,0.972428,0.98494,0.999968,0.908171,1.02918,1.01112,0.975105,0.934092,0.980526,0.990385,0.992597,0.977104,1.03852,0.957164,1.02274,1.06007
0.985366,0.977417,0.954223,0.978013,0.986911,0.995769,1.03375,1.02441,0.996504,1.00347,1.01061,0.98379,0.982282,1.01174,1.02502,0.918916,1.02534,0.980043,0.962955,0.985682,1.01302,0.967947,0.987444,0.977333,0.999049,1.03332,1.02596,0.996608,0.965699,1.0636,1.00553,0.982796,0.945736,1.0334,0.993393,1.02156,0.965903,1.01425,1.04835,1.01452,0.997185,1.05255,0.974524,0.991927,0.984465,1.00318,0.977814,0.965048,1.02021,0.976378,1.0507,0.949955,1.04356,1.04565,1.03917,1.02906,0.974638,0.940347,1.03243,0.993468,0.970407,0.966515,0.988899,0.957772,1.06142,1.04933,0.990524,0.975112,0.984107,1.01848,0.966722,0.959614,1.06801,0.930111,0.986833,1.03574,0.981873,1.01965,0.99056,0.957442,0.944541,0.975401,1.06738,0.978923,0.965047,0.988692,0.987224,0.910092,1.03421,1.00391,0.97706,0.933362,0.990892,0.999989,0.989976,0.983673,1.03925,0.946236,1.01757,1.06751
0.977343,0.965529,0.956142,0.948449,0.991392,0.997371,1.01856,1.0213,0.975902,0.994186,1.01008,0.994535,0.985257,0.992988,1.02375,0.909065,1.02949,0.99397,0.980297,0.969101,1.00258,0.970504,0.993912,0.987981,1.00654,1.0403,1.02872,0.992957,0.97846,1.07602,1.01332,0.991911,0.957127,1.04436,0.993515,1.04677,0.952918,1.02208,1.05399,1.0341,1.00028,1.04118,0.976516,0.985005,0.986169,1.01111,0.958582,0.964145,1.01868,0.959619,1.05668,0.9579,1.03646,1.05182,1.04419,1.02643,0.96421,0.935891,1.02507,0.987743,0.966189,0.958762,0.980044,0.960593,1.05466,1.04213,0.996402,0.984298,0.963388,0.996674,0.969974,0.957928,1.04571,0.933734,0.981419,1.04263,0.974694,1.00401,1.01441,0.958064,0.933286,0.970269,1.05424,0.985089,0.957346,0.984478,0.978709,0.911413,1.0237,1.01141,0.977736,0.928792,0.994009,0.995806,1.00401,0.994745,1.04747,0.964155,1.00489,1.03606
0.978927,0.969281,0.937966,0.934796,0.986885,1.01603,1.01348,1.02102,0.984742,0.993731,1.00984,1.00132,0.987782,1.00341,1.01878,0.916565,1.03244,0.993145,0.994618,0.974172,0.9792,0.977308,0.984405,0.983275,1.00254,1.03076,1.03849,0.998995,0.982581,1.0834,1.02198,0.99702,0.970375,1.03105,0.992121,1.0312,0.961933,1.02705,1.07189,1.03951,1.01613,1.04826,0.970052,0.985373,0.977758,1.00582,0.966665,0.952055,1.02497,0.963151,1.04921,0.950947,1.02455,1.04651,1.05314,1.02677,0.971134,0.92406,1.04247,0.988325,0.961074,0.965393,0.959518,0.96285,1.04042,1.06127,0.996629,0.965879,0.960171,1.00289,0.970966,0.95327,1.05185,0.934813,0.979639,1.04301,0.990987,1.00365,1.01924,0.96128,0.929453,0.984718,1.05509,0.997088,0.962436,0.973973,0.973158,0.90636,0.996437,1.00175,0.978794,0.926167,0.995395,0.980443,1.02259,0.995072,1.03144,0.973322,0.991408,1.02608
0.964178,0.978513,0.95387,0.9416,0.979801,1.00207,1.01711,1.01314,0.990593,0.969482,1.01456,1.00521,0.986463,1.01267,1.0287,0.917308,1.02762,0.993188,0.988036,0.979901,0.974445,0.971411,0.961401,0.986076,1.01181,1.03026,1.03661,0.988699,0.988852,1.08947,1.02899,1.00227,0.957019,1.03143,0.988172,1.02573,0.954183,1.02155,1.08218,1.03089,1.00209,1.04035,0.973559,0.988616,1.00171,1.00044,0.95928,0.933527,1.02483,0.959515,1.03786,0.940085,1.01293,1.04535,1.04364,1.03091,0.968783,0.942078,1.04589,0.982023,0.955103,0.980968,0.962161,0.97248,1.0389,1.08748,1.01219,0.964802,0.945825,1.00322,0.968686,0.972982,1.04394,0.954324,0.974314,1.04131,0.999599,1.0197,1.02322,0.942147,0.92224,0.982845,1.06303,1.01048,0.947321,0.978675,0.978321,0.907808,0.994458,1.00262,0.983414,0.924818,0.996498,0.990299,1.03361,0.99465,1.02695,0.973735,0.981221,1.0368
0.969719,0.981387,0.930407,0.93774,0.984989,1.00917,1.02169,1.00805,0.978112,0.956975,0.999027,1.00221,0.977918,1.00019,1.04459,0.90768,1.0255,0.983748,0.980732,0.990294,0.976804,0.982419,0.941123,0.993455,1.00281,1.02442,1.04497,0.99039,0.985882,1.07796,1.03737,1.0177,0.945532,1.01514,0.982339,1.05109,0.958042,1.01625,1.09891,1.03248,1.01892,1.0434,0.973678,1.0088,1.00278,0.991333,0.95366,0.921865,1.02429,0.957535,1.05001,0.935035,1.02221,1.04073,1.04003,1.02781,0.952294,0.94971,1.04959,0.979078,0.953485,0.978507,0.946107,0.978714,1.03394,1.0829,1.01813,0.951738,0.919718,0.994323,0.967227,0.948435,1.03295,0.960981,0.975714,1.02698,0.997786,1.02334,1.01505,0.927395,0.918578,0.980559,1.05721,0.985444,0.941818,0.985531,0.979138,0.904142,0.973852,1.00257,0.993563,0.924971,1,0.982492,1.03604,1.01834,1.03268,0.979893,0.988866,1.03502
0.973798,0.978848,0.930268,0.949221,0.992682,1.00143,1.01908,1.02355,0.985384,0.953757,0.981503,0.986135,0.980991,1.02101,1.05422,0.907482,1.01514,0.994608,0.985013,0.997044,0.973312,0.973913,0.939484,1.00619,0.99713,1.02405,1.04427,0.992713,0.996534,1.08418,1.06195,1.012,0.944939,1.01366,0.985222,1.06772,0.957833,1.01771,1.09872,1.03376,1.02326,1.02265,0.980019,1.00251,0.984055,0.997329,0.945249,0.913341,1.03661,0.944395,1.02386,0.930628,1.03096,1.05778,1.0272,1.0413,0.960229,0.94511,1.05947,0.978554,0.945057,0.971392,0.938306,0.982069,1.03592,1.09391,1.00564,0.945765,0.918938,0.999267,0.976052,0.945277,1.0362,0.968438,0.978113,1.03345,0.996236,1.05265,1.02427,0.926558,0.925949,0.983302,1.05396,0.968733,0.943391,0.994962,0.970153,0.906833,0.951932,0.999921,0.988781,0.926913,1.00315,0.987134,1.05655,1.0246,1.01617,0.975967,0.994562,1.04272
0.972774,0.987875,0.928033,0.952583,0.989824,1.01553,1.02414,1.04273,0.98593,0.950644,0.967957,0.997029,0.989443,1.02649,1.0681,0.913378,1.01827,0.993468,0.989149,1.00683,0.965242,0.966242,0.94502,1.01328,1.00199,1.01656,1.03533,0.983263,0.992425,1.09442,1.04638,1.01033,0.948846,1.0049,0.986431,1.08125,0.955009,1.03506,1.08948,1.03374,1.01474,1.02613,0.982521,1.00903,0.991101,0.998384,0.954905,0.902536,1.01545,0.950885,1.02366,0.94237,1.03563,1.04587,1.03188,1.05033,0.968258,0.947193,1.05302,0.968033,0.956198,0.979193,0.921338,0.999025,1.04853,1.09133,1.00955,0.948054,0.913799,0.994737,0.969019,0.939309,1.04035,0.957216,0.968624,1.041,1.00232,1.0697,1.0327,0.925485,0.927565,0.972823,1.06021,0.962699,0.94707,0.985264,0.968944,0.894978,0.944957,1.00318,0.98482,0.910947,0.995131,0.990525,1.05261,1.02824,0.995384,0.985152,0.996374,1.04375
0.97169,0.996182,0.947278,0.936746,0.991611,1.01828,1.03152,1.01182,0.985584,0.950443,0.952817,0.99426,0.973439,1.01711,1.06312,0.913423,1.01612,0.989969,0.995133,0.996637,0.974829,0.959367,0.946673,1.00344,1.00357,1.0182,1.05294,1.00045,1.00802,1.09927,1.04649,1.00253,0.937849,0.995728,0.98505,1.0669,0.958944,1.0347,1.07371,1.04062,1.03182,1.03141,0.977982,0.998865,0.996024,0.985086,0.936209,0.901628,1.03133,0.95053,1.02051,0.943547,1.03331,1.05191,1.04183,1.02293,0.959835,0.950418,1.04862,0.971832,0.944476,0.974823,0.934745,1.00871,1.04541,1.09762,1.01214,0.931101,0.90686,0.995917,0.977497,0.944993,1.04981,0.954752,0.945639,1.05534,1.00633,1.07654,1.04863,0.928692,0.942894,0.981873,1.06102,0.95695,0.940156,0.974585,0.963269,0.898435,0.948984,1.0056,0.990022,0.915528,0.994862,1.00419,1.05075,1.04115,0.990033,0.98153,1.01249,1.05709
0.969447,1.00628,0.961557,0.93783,0.993615,1.03043,1.0421,1.01378,0.976618,0.944578,0.970845,1.00045,0.976026,1.01998,1.05515,0.909756,1.01709,0.98034,1.01258,0.970108,0.979415,0.964957,0.944435,1.00926,1.00833,1.02319,1.04687,0.996913,1.01471,1.08708,1.02324,1.00031,0.954384,0.998759,0.979167,1.08378,0.952201,1.04864,1.06018,1.04,1.04036,1.03892,0.984019,0.991829,0.977932,0.995244,0.930188,0.889852,1.01042,0.941736,1.02685,0.952111,1.03004,1.05351,1.03624,1.01021,0.956785,0.929905,1.03164,0.982651,0.926468,0.959118,0.925838,0.99253,1.04444,1.08586,1.01848,0.939041,0.89964,0.991858,0.964572,0.933963,1.04429,0.971376,0.95606,1.03779,0.990703,1.07846,1.04869,0.910695,0.947453,0.978034,1.06039,0.953408,0.960093,0.964692,0.991775,0.910015,0.945384,1.00347,0.990692,0.902606,0.991862,1.02674,1.031,1.03811,0.982959,0.965007,1.02475,1.04055
0.976825,0.998739,0.95455,0.947546,0.999247,1.02071,1.04501,1.01311,0.991106,0.941395,0.969118,1.00859,0.99299,1.0102,1.06586,0.904534,1.0362,0.990586,0.992511,0.973794,0.984123,0.947207,0.947582,0.99646,1.01056,1.02302,1.04911,1.00452,1.0115,1.08397,1.02813,1.00181,0.938408,0.999177,0.999187,1.08693,0.949809,1.022,1.05028,1.0366,1.0452,1.04322,0.991364,0.984164,0.970682,0.988908,0.93065,0.899714,1.00022,0.939814,1.01992,0.961044,1.02146,1.05773,1.05543,1.00978,0.947765,0.930206,1.02677,0.968403,0.9171,0.97661,0.914577,0.989407,1.06977,1.07854,1.01359,0.949288,0.908265,0.996404,0.947265,0.923896,1.04658,0.987639,0.968365,1.02637,1.01482,1.06352,1.05221,0.909608,0.944392,0.968473,1.06827,0.954994,0.96242,0.948658,0.997852,0.911,0.940024,1.00281,0.9852,0.905925,0.99113,1.01622,1.04966,1.02855,0.989884,0.970557,1.01522,1.04331
0.969947,1.00585,0.943164,0.956147,0.997394,1.02786,1.03271,1.01316,1.00669,0.953135,0.964401,1.01937,0.99233,1.01354,1.05376,0.903023,1.02189,0.990317,0.990694,0.988296,1.01002,0.947196,0.96044,1.00164,1.009,1.0147,1.05623,0.999984,1.01754,1.08029,1.04277,0.992371,0.940439,0.995781,1.01065,1.08511,0.949513,1.03471,1.05193,1.0468,1.05026,1.03882,1.00248,0.969295,0.966147,0.973034,0.924421,0.892481,0.99142,0.941705,1.03068,0.964018,1.02101,1.06324,1.05195,1.01452,0.925951,0.952872,1.03002,0.977976,0.916624,0.97382,0.901556,0.984961,1.06772,1.06455,1.01069,0.964025,0.903435,0.996994,0.945533,0.913577,1.05702,0.990988,0.961158,1.03688,0.997629,1.06941,1.04292,0.90244,0.951596,0.95551,1.06408,0.959601,0.952923,0.947845,0.998554,0.915482,0.944724,1.01899,0.970101,0.918944,0.982736,1.0053,1.04896,1.01938,1.00214,0.989027,1.00944,1.05412
0.967706,1.01408,0.954338,0.933875,1.00976,1.04332,1.04648,1.00576,0.990577,0.939728,0.970761,0.998532,0.985692,1.03626,1.06464,0.911363,1.04201,0.997378,0.972009,0.999598,1.00172,0.950941,0.962505,1.00761,1.00779,1.01192,1.0666,1.00087,1.01436,1.07657,1.04619,0.976215,0.924085,0.988319,1.0013,1.09521,0.945102,1.02617,1.03087,1.05464,1.05878,1.03277,0.982811,0.970747,0.972058,0.971136,0.923359,0.900584,0.986288,0.933236,1.03361,0.973366,1.0073,1.04234,1.05738,1.02823,0.926104,0.949059,1.02679,0.989299,0.91964,0.97912,0.888596,0.98151,1.0683,1.05762,1.01083,0.9574,0.894787,0.999565,0.936874,0.897818,1.06499,0.976305,0.959406,1.01981,0.995827,1.08592,1.03232,0.900214,0.93995,0.956451,1.0471,0.956178,0.950226,0.952397,1.01231,0.930904,0.938142,1.02848,0.967545,0.902759,0.998928,1.02002,1.03322,1.01158,0.989227,0.991464,1.01695,1.07361
0.969584,1.01255,0.939274,0.924101,1.01236,1.0328,1.04328,0.987231,0.985966,0.943396,0.964619,1.00621,0.96763,1.03577,1.068,0.890226,1.0441,0.993514,0.978864,1.00989,0.994259,0.951427,0.958832,1.00252,1.01228,1.00388,1.08213,0.995732,1.01592,1.07204,1.05467,0.961947,0.928355,0.997692,0.993405,1.09167,0.943566,1.02676,1.02384,1.05835,1.06857,1.05387,0.999144,0.959852,0.958096,0.967456,0.911603,0.902883,0.986961,0.939094,1.0126,0.964835,1.01617,1.03549,1.05631,1.00961,0.913807,0.94926,1.02673,1.0094,0.919042,0.985008,0.892417,0.966459,1.06713,1.06269,1.00925,0.953141,0.887364,1.01432,0.920642,0.898902,1.06486,0.978577,0.972373,1.01459,1.00534,1.0998,1.02145,0.888471,0.934153,0.949199,1.05452,0.95711,0.966162,0.948228,1.0273,0.94563,0.944775,1.01521,0.975609,0.899865,0.978122,1.00813,1.037,1.01584,0.984147,0.999688,1.01244,1.07399
0.966349,1.02381,0.945481,0.92164,1.01955,1.0217,1.04257,0.992511,0.980322,0.955573,0.965291,1.01035,0.964177,1.04307,1.05451,0.888441,1.0647,0.987523,0.971706,0.987174,0.98882,0.941374,0.947792,1.01995,1.00838,1.01738,1.07319,0.996009,0.998386,1.08988,1.05285,0.965313,0.936497,0.998963,0.978275,1.08837,0.945086,1.01335,1.02614,1.07232,1.0764,1.0595,1.00357,0.948434,0.963516,0.95454,0.915541,0.895849,0.975313,0.944769,1.01247,0.961254,1.01249,1.03747,1.04769,1.01764,0.925369,0.956873,1.03651,1.02033,0.910441,0.978465,0.875996,0.97868,1.06415,1.06467,0.986503,0.9408,0.892329,1.02376,0.918122,0.915321,1.06608,0.962005,0.974499,1.01919,1.00012,1.09404,1.00585,0.890623,0.937705,0.95862,1.05132,0.950917,0.977101,0.952264,1.0157,0.938988,0.953743,1.01951,0.963539,0.901064,0.981145,1.00685,1.03305,1.0151,1.00151,0.991515,0.993241,1.05978
0.975114,1.03354,0.942466,0.926047,1.01335,1.00541,1.04035,0.98963,0.982327,0.948537,0.984966,1.00584,0.963761,1.03939,1.03955,0.88782,1.06775,1.00005,0.972534,0.988778,0.98704,0.938465,0.938099,1.02758,1.00384,1.00835,1.06548,0.994104,0.977246,1.07786,1.05468,0.968394,0.941467,1.01157,0.962807,1.0924,0.933507,1.01859,1.01654,1.08482,1.08127,1.06387,1.00819,0.95422,0.950083,0.940551,0.918824,0.907356,0.968138,0.95147,1.00521,0.963542,1.0169,1.03593,1.06506,1.0139,0.918307,0.949926,1.04069,1.01348,0.910183,0.973105,0.873367,0.966439,1.07435,1.07398,0.975322,0.93366,0.911212,1.01322,0.922969,0.909192,1.08076,0.965525,0.977249,1.03458,0.983161,1.09286,1.02386,0.899322,0.934008,0.950609,1.05641,0.940679,0.977956,0.952306,1.00437,0.947466,0.948181,0.998905,0.972956,0.898246,0.999853,1.02484,1.03455,1.02267,1.02408,0.999636,0.999219,1.0521
0.970402,1.03742,0.956356,0.921467,1.01658,1.01106,1.03909,0.996737,0.984819,0.955472,0.990848,1.00983,0.972179,1.03301,1.02027,0.886298,1.05196,0.995955,0.974885,1.01053,0.962241,0.945113,0.955385,1.0211,1.01925,0.992584,1.06119,0.996957,0.980468,1.08577,1.0516,0.946338,0.919918,1.00998,0.9595,1.09797,0.942595,1.02329,1.01489,1.08287,1.06396,1.05288,1.00374,0.952884,0.964507,0.935097,0.921676,0.901598,0.95012,0.942925,1.01255,0.951139,1.03589,1.0189,1.07189,1.01414,0.91241,0.942638,1.0387,1.0317,0.904432,0.962168,0.875264,0.968761,1.06856,1.0647,0.961341,0.934686,0.915097,1.01057,0.933443,0.907424,1.08096,0.985845,0.96503,1.02995,1.00252,1.07181,1.01125,0.916415,0.92656,0.945801,1.04771,0.950674,0.962568,0.952021,1.0024,0.965451,0.955234,1.00076,0.970277,0.894734,0.99112,1.02918,1.02405,1.02377,1.04236,1.00422,0.993324,1.04278
0.957851,1.04643,0.948073,0.910718,1.02674,1.00334,1.05159,0.997928,0.997613,0.940077,0.986612,0.997943,0.961721,1.02737,1.0275,0.883477,1.04867,0.992032,0.966993,1.00653,0.96573,0.947044,0.951552,1.02605,1.0244,1.00551,1.05604,0.967729,0.974527,1.09269,1.03937,0.961747,0.918557,0.99367,0.957097,1.10817,0.93671,1.01443,1.01353,1.08648,1.06419,1.05533,1.01422,0.958422,0.962543,0.930967,0.924549,0.892219,0.943549,0.934194,1.01791,0.956746,1.05427,1.01297,1.06342,1.01727,0.9002,0.951279,1.03076,1.01483,0.898745,0.967921,0.880668,0.957099,1.0851,1.05007,0.956371,0.941334,0.912923,0.999872,0.930038,0.898861,1.06905,0.982455,0.96841,1.03776,1.00885,1.0559,1.01333,0.894252,0.930323,0.961326,1.04467,0.96667,0.953916,0.966732,0.996117,0.96706,0.951217,1.00712,0.962986,0.876695,0.993499,1.02149,1.003,1.01652,1.02826,1.00847,0.998526,1.0487
